feature,mean_abs_shap
mfp_1069,7.569386287225609e-05
mfp_798,7.459091681024559e-05
mfp_352,7.438151277841767e-05
mfp_946,7.41707620793943e-05
mfp_1182,7.406221586646974e-05
mfp_736,7.351428760693755e-05
mfp_14,7.330482592972984e-05
mfp_588,7.221605608379095e-05
mfp_1775,7.219219362342592e-05
mfp_1783,7.154045707232896e-05
mfp_306,7.151469909431707e-05
mfp_1404,7.067422588089665e-05
mfp_360,7.005327450781087e-05
mfp_1706,6.976346404999223e-05
mfp_267,6.950962836445479e-05
mfp_173,6.94334278890726e-05
mfp_103,6.935556762906788e-05
mfp_249,6.892544037373591e-05
mfp_29,6.883450296631516e-05
mfp_918,6.878502544635154e-05
mfp_174,6.869257107028627e-05
mfp_1691,6.85981520462185e-05
mfp_1802,6.818819588680296e-05
mfp_1842,6.78617795571386e-05
mfp_1077,6.728502696777009e-05
mfp_962,6.711318080003554e-05
mfp_1756,6.694094183546028e-05
mfp_1529,6.645345322313232e-05
mfp_917,6.582758853332194e-05
mfp_537,6.568441699911489e-05
mfp_624,6.517603958751584e-05
mfp_1651,6.454381476056051e-05
mfp_1899,6.409118186050949e-05
mfp_1147,6.399110422331667e-05
mfp_1984,6.392691727737031e-05
mfp_1087,6.390952354428625e-05
mfp_1167,6.384930989243144e-05
mfp_1217,6.354756764760647e-05
mfp_195,6.273475575895124e-05
mfp_489,6.248604823329922e-05
mfp_66,6.248211857480258e-05
mfp_787,6.245866398534151e-05
mfp_1735,6.241861280078922e-05
mfp_1559,6.239639454085728e-05
mfp_1971,6.239315056435148e-05
mfp_932,6.229001015455584e-05
mfp_432,6.206184287683922e-05
mfp_1021,6.19707308249642e-05
mfp_1687,6.18223891686273e-05
mfp_237,6.166857939511972e-05
mfp_2028,6.154882491356275e-05
mfp_1531,6.152493195718439e-05
mfp_1215,6.062975870088959e-05
mfp_840,6.008090188176026e-05
mfp_606,5.9918059037927356e-05
mfp_34,5.9756404260119434e-05
mfp_1893,5.97227977858805e-05
mfp_1278,5.944532829695681e-05
